user_id,grade_id,role,coin,score,streak,days_since_last_study,vip_days_remaining,is_vip_active,unit_progress_percent,section_progress_percent,active_days_7d,active_days_14d,active_days_30d,lessons_completed_7d,lessons_completed_14d,lessons_completed_30d,questions_answered_7d,questions_answered_14d,questions_answered_30d,accuracy_7d,accuracy_14d,accuracy_30d,avg_attempt_count_7d,coins_earned_7d,coins_earned_30d,writing_eval_count_30d,speaking_eval_count_30d,avg_writing_ai_score_30d,avg_speaking_ai_score_30d,skip_item_quantity,listening_accuracy_30d,speaking_accuracy_30d,reading_accuracy_30d,writing_accuracy_30d,vocabulary_accuracy_30d,grammar_accuracy_30d,strong_skill,weak_skill,trend_label
1659,4,USER,288,2304,9,7,0,0,43.0,63.4,6,11,18,11,17,34,83,181,281,48.6,55.8,55.6,1.94,129,326,5,1,50.6,40.1,0,54.0,41.9,64.5,48.2,57.8,50.6,reading,speaking,DECLINING
1660,11,USER,46,1084,5,6,0,0,61.3,63.0,3,4,9,2,4,7,16,31,42,51.1,54.4,56.2,1.97,23,55,0,0,0.0,0.0,0,68.6,61.1,43.6,65.8,48.6,52.9,listening,reading,STABLE
1661,7,USER,73,2150,5,3,0,0,64.0,65.9,2,3,10,6,8,16,50,121,180,67.4,71.3,72.5,1.64,35,170,0,2,0.0,44.3,3,84.3,46.6,70.5,69.7,49.0,68.1,listening,speaking,STABLE
1662,9,USER,0,1445,15,4,0,0,32.7,70.5,2,12,15,3,6,16,45,68,95,35.8,38.8,40.2,1.96,30,123,2,1,25.8,49.6,0,53.3,50.8,61.7,28.5,46.4,54.7,reading,writing,STABLE
1663,5,USER,17,1774,0,7,0,0,78.8,86.3,4,6,10,7,10,15,24,51,108,65.7,57.7,58.7,1.74,70,146,1,2,60.5,35.8,1,73.2,42.7,45.8,61.5,48.0,58.1,listening,speaking,IMPROVING
1664,5,USER,802,2392,11,2,248,1,65.5,83.8,2,8,17,11,26,37,68,169,255,60.9,55.8,59.2,1.92,164,369,4,0,64.6,0.0,0,63.0,68.8,42.9,61.7,60.3,41.4,speaking,grammar,STABLE
1665,8,USER,851,2235,10,0,191,1,63.4,70.5,2,11,16,6,9,26,37,79,161,64.5,67.6,68.6,1.44,91,291,1,2,70.2,75.0,1,74.8,69.1,60.5,65.6,65.8,65.7,listening,reading,STABLE
1666,6,USER,444,3114,18,3,0,0,77.6,72.2,5,11,26,14,32,58,85,187,415,62.4,60.7,63.1,1.42,273,593,12,7,52.3,48.6,5,72.1,53.1,57.8,44.4,62.7,63.1,listening,writing,STABLE
1667,8,USER,382,3011,20,5,0,0,69.5,71.6,5,11,21,19,26,41,57,118,269,67.7,64.3,63.4,1.54,188,434,1,1,92.5,70.7,3,75.7,73.1,67.1,93.5,60.2,44.3,writing,grammar,IMPROVING
1668,12,USER,182,2677,18,4,0,0,58.7,73.1,5,5,18,6,15,33,61,81,225,58.0,58.1,60.3,1.61,84,323,1,1,58.4,58.0,1,70.1,58.8,65.5,60.8,47.1,51.9,listening,vocabulary,STABLE
1669,5,USER,106,2735,14,8,0,0,79.7,100.0,5,10,17,5,14,35,74,132,259,69.7,71.2,71.0,1.81,95,387,2,3,61.7,77.1,0,69.5,73.0,85.0,48.4,67.0,76.1,reading,writing,STABLE
1670,6,USER,142,1664,4,4,0,0,63.0,67.1,3,6,11,8,11,17,30,67,110,68.0,64.8,65.8,1.25,34,165,0,2,0.0,63.0,0,75.1,61.9,81.5,83.8,70.6,72.5,writing,speaking,STABLE
1671,11,USER,446,2445,1,10,14,1,86.0,96.7,5,9,15,4,9,26,93,151,212,52.0,52.8,56.0,1.79,94,278,3,3,69.7,50.5,3,79.3,44.9,57.9,64.9,61.0,58.2,listening,speaking,DECLINING
1672,8,USER,163,2520,18,6,0,0,61.1,66.0,2,8,16,9,22,30,88,130,254,45.1,51.8,56.3,2.13,73,285,2,2,53.2,62.1,0,59.4,54.9,45.2,47.0,61.6,61.3,vocabulary,reading,DECLINING
1673,10,USER,138,1786,22,1,0,0,37.8,39.0,5,13,18,11,16,29,33,92,203,43.6,48.2,42.2,2.35,92,279,2,1,47.7,52.5,0,34.7,52.0,38.7,36.8,54.2,44.2,vocabulary,listening,STABLE
1674,8,USER,0,2303,20,0,0,0,63.1,70.0,4,11,17,10,20,32,105,170,243,42.4,46.7,45.1,2.03,73,286,4,4,69.9,58.4,0,22.7,58.9,51.8,60.0,49.0,45.9,writing,listening,STABLE
1675,12,USER,248,1771,6,5,0,0,54.4,80.8,0,7,13,5,11,24,35,57,145,54.2,54.8,54.9,1.71,88,262,3,1,69.3,57.9,1,58.8,50.5,62.9,66.1,57.2,59.1,writing,speaking,STABLE
1676,9,USER,144,1774,22,1,0,0,57.0,63.5,2,5,10,9,12,24,50,65,112,69.8,70.8,71.2,1.64,80,241,2,1,87.9,69.2,0,63.8,70.6,73.7,80.2,82.5,49.5,vocabulary,grammar,STABLE
1677,10,USER,117,1234,4,3,0,0,65.9,55.3,1,7,10,7,9,17,15,42,78,49.3,52.4,53.6,1.87,29,128,1,2,62.4,37.9,0,51.2,35.5,60.2,62.6,47.6,72.3,grammar,speaking,STABLE
1678,8,USER,181,1219,10,5,0,0,15.2,15.4,1,3,6,3,5,8,17,21,36,50.0,54.2,58.9,2.04,33,91,0,1,0.0,58.4,0,57.0,52.8,60.6,63.6,52.2,66.8,grammar,vocabulary,DECLINING
1679,3,USER,607,3107,11,2,0,0,68.3,80.5,4,9,24,23,37,60,46,129,357,49.2,48.9,50.5,1.89,142,577,2,1,51.1,63.2,0,49.1,64.5,58.7,45.0,47.8,69.9,grammar,writing,STABLE
1680,6,USER,462,2845,17,5,20,1,79.4,68.8,5,8,24,7,16,41,52,124,283,71.9,73.4,70.8,1.77,161,473,2,4,87.8,61.2,3,44.9,58.4,61.1,88.6,50.6,54.5,writing,listening,STABLE
1681,2,USER,0,2455,14,7,48,1,67.7,76.0,7,10,16,6,13,36,165,219,296,59.2,64.1,64.5,1.29,176,415,4,1,79.6,60.8,1,72.4,50.2,75.1,61.5,58.0,57.7,reading,speaking,DECLINING
1682,11,USER,549,2162,21,4,85,1,60.6,49.9,6,7,16,8,14,31,50,109,181,45.2,45.2,46.5,1.74,150,326,4,3,59.5,64.6,3,45.6,66.9,62.5,55.8,45.4,32.1,speaking,grammar,STABLE
1683,9,USER,370,1509,13,1,0,0,68.6,71.5,3,9,11,5,14,21,29,63,130,52.3,56.2,59.8,1.89,56,212,2,2,61.5,44.7,0,66.9,43.2,62.1,65.4,65.4,66.1,listening,speaking,DECLINING
1684,7,USER,361,3025,15,0,56,1,67.4,93.2,6,12,30,15,21,50,94,253,424,68.9,62.4,54.3,1.83,243,561,3,1,72.4,63.6,0,30.2,59.1,51.8,71.7,51.5,46.3,writing,listening,IMPROVING
1685,12,USER,322,1363,5,9,79,1,60.6,77.7,2,5,9,3,5,12,20,48,114,57.4,58.3,56.8,2.25,26,134,0,0,0.0,0.0,0,65.0,48.2,52.8,58.8,66.3,44.4,vocabulary,grammar,STABLE
1686,2,USER,469,1387,18,6,0,0,49.9,59.2,2,6,14,4,8,13,30,63,103,53.3,55.5,55.5,1.62,67,178,1,0,61.4,0.0,0,41.8,62.6,68.9,54.9,59.6,70.9,grammar,listening,STABLE
1687,7,USER,592,2361,13,0,124,1,61.5,55.3,4,13,20,19,25,38,84,174,277,46.6,48.0,51.3,1.92,106,399,2,5,48.3,33.1,0,54.5,38.4,58.3,49.7,45.2,48.6,reading,speaking,STABLE
1688,9,ADMIN,0,1219,5,2,0,0,32.2,31.5,0,2,3,1,2,4,8,17,23,49.2,54.6,56.9,1.87,12,27,0,0,0.0,0.0,0,71.6,49.8,61.1,49.7,52.8,44.7,listening,grammar,DECLINING
1689,5,USER,691,2279,20,3,202,1,74.1,73.7,4,10,28,11,29,54,136,205,339,55.9,53.4,50.8,1.5,132,555,2,1,51.1,75.6,0,61.2,78.2,43.6,46.3,50.4,47.6,speaking,reading,IMPROVING
1690,7,USER,357,2269,11,0,0,0,61.4,68.5,2,14,20,11,18,42,85,127,228,54.4,56.2,54.4,1.87,120,399,3,2,87.3,68.8,0,62.6,67.9,53.2,82.5,39.9,75.3,writing,vocabulary,STABLE
1691,6,USER,130,2190,7,8,0,0,69.5,68.0,3,6,11,4,8,18,89,129,179,41.7,44.6,46.0,2.21,75,162,1,0,52.7,0.0,0,54.8,43.4,34.2,59.6,55.7,53.4,writing,reading,DECLINING
1692,8,USER,55,2453,14,6,0,0,55.5,60.6,3,9,18,14,19,37,71,108,178,63.2,64.7,64.5,1.92,85,330,2,2,87.2,52.1,3,47.9,48.0,60.2,78.5,59.8,55.1,writing,listening,STABLE
1693,7,USER,461,2587,11,4,0,0,31.7,39.2,6,11,24,12,25,43,61,150,224,56.6,61.9,62.6,1.5,184,404,3,5,37.1,36.3,1,67.4,51.1,62.6,43.3,55.1,67.5,grammar,writing,DECLINING
1694,1,USER,60,2830,13,4,0,0,60.6,52.1,3,12,18,17,24,36,75,105,226,64.7,68.1,73.9,1.45,84,407,4,6,70.0,63.8,0,72.2,59.3,70.4,69.8,77.5,83.8,grammar,speaking,DECLINING
1695,11,USER,206,1511,18,2,0,0,69.4,85.9,5,10,13,7,12,18,31,83,138,50.2,42.8,40.7,2.13,62,170,1,1,56.5,64.5,0,44.4,67.2,36.1,47.7,35.1,57.1,speaking,vocabulary,IMPROVING
1696,9,USER,271,1971,16,6,106,1,52.8,58.2,4,6,17,17,22,32,60,78,185,49.9,46.1,47.6,1.99,58,282,5,2,52.8,64.7,0,36.8,56.3,60.2,52.0,53.6,43.3,reading,listening,STABLE
1697,11,USER,467,1739,15,3,0,0,66.1,64.5,5,11,14,6,9,21,43,65,158,63.4,66.0,59.4,1.5,124,261,0,1,0.0,55.1,1,56.3,46.8,81.5,65.1,47.3,55.9,reading,speaking,IMPROVING
1698,3,USER,187,1534,12,6,17,1,49.6,68.2,5,5,10,4,9,17,24,43,103,60.4,60.7,61.6,1.13,56,222,1,0,65.5,0.0,4,59.0,69.8,46.6,66.3,63.4,57.0,speaking,reading,STABLE
1699,12,USER,316,1788,13,4,0,0,41.9,45.7,3,7,16,7,12,25,38,73,183,53.1,54.1,54.8,1.91,116,263,4,2,59.6,66.7,0,50.6,58.6,53.3,53.3,62.0,41.9,vocabulary,grammar,STABLE
1700,9,USER,425,1873,15,1,0,0,40.6,45.9,3,9,13,6,12,20,59,104,154,49.1,46.4,51.3,2.15,38,177,2,2,42.8,58.0,0,53.2,59.3,68.2,45.4,50.4,50.4,reading,writing,STABLE
1701,3,USER,184,1869,16,2,0,0,65.5,69.4,3,12,14,6,16,24,67,122,176,54.5,57.3,55.6,2.04,59,234,3,2,74.4,56.6,0,58.9,57.0,57.9,71.7,40.6,58.8,writing,vocabulary,STABLE
1702,6,USER,353,1665,6,4,0,0,40.9,50.6,2,10,14,7,11,23,32,73,162,52.1,58.9,59.4,1.81,61,217,3,1,74.9,92.2,1,59.6,76.9,45.7,72.3,60.8,63.0,speaking,reading,DECLINING
1703,9,USER,756,1968,16,5,106,1,71.7,66.7,6,7,17,11,18,26,44,91,189,66.0,65.2,62.8,1.37,122,280,3,1,56.3,70.2,0,74.6,64.9,61.7,54.4,56.2,64.5,listening,writing,STABLE
1704,6,USER,114,2942,4,2,0,0,62.7,48.6,5,11,17,12,23,36,45,127,293,52.5,52.6,55.8,1.79,176,369,2,5,55.1,57.2,0,51.9,59.5,62.7,52.5,53.7,39.8,reading,grammar,STABLE
1705,2,USER,540,1747,8,3,0,0,55.0,58.1,4,7,13,5,12,22,40,62,115,67.4,68.2,65.1,1.89,47,219,3,3,55.1,93.8,1,57.8,91.7,70.3,52.0,48.1,51.6,speaking,vocabulary,STABLE
1706,4,USER,88,1828,12,2,0,0,71.1,81.0,4,8,14,9,12,18,30,72,133,81.6,80.3,80.8,1.7,59,214,0,2,0.0,86.9,3,63.2,71.0,90.0,81.7,97.5,87.0,vocabulary,listening,STABLE
1707,1,USER,560,1842,22,5,0,0,51.2,47.9,5,9,16,8,11,19,34,73,136,69.5,66.6,70.8,2.01,70,203,0,1,0.0,74.4,2,62.7,72.2,73.2,62.2,81.0,67.3,vocabulary,writing,STABLE
1708,7,USER,1082,2194,12,7,342,1,68.0,81.9,2,8,20,9,19,33,40,61,146,50.6,58.1,59.8,2.0,147,336,1,2,82.0,57.1,1,42.3,55.7,67.1,82.2,50.2,52.3,writing,listening,DECLINING
1709,11,USER,506,1800,14,4,153,1,64.2,68.0,3,6,13,8,17,23,22,54,123,65.0,55.9,57.3,1.55,73,226,1,0,56.8,0.0,1,55.1,45.3,52.4,59.9,50.1,70.1,grammar,speaking,IMPROVING
1710,10,USER,66,2839,13,3,0,0,70.5,67.4,4,11,22,14,28,44,56,151,296,62.3,60.5,56.6,1.78,105,453,6,8,70.6,70.0,0,74.4,68.3,56.4,66.2,40.1,63.0,listening,vocabulary,IMPROVING
1711,3,USER,312,2600,22,4,0,0,44.3,49.0,4,9,20,6,16,40,86,163,364,44.4,43.3,45.4,1.94,80,441,3,1,55.8,37.2,1,46.8,39.0,37.3,50.7,63.9,42.0,vocabulary,reading,STABLE
1712,6,USER,0,1774,13,0,0,0,86.7,73.7,6,13,17,7,18,26,34,93,169,71.1,65.1,60.2,1.87,69,274,2,3,50.4,53.6,4,76.5,55.0,64.1,49.0,49.8,67.8,listening,writing,IMPROVING
1713,10,USER,258,918,8,3,0,0,42.4,21.6,2,5,6,2,2,6,4,10,15,58.3,57.3,55.8,1.3,12,47,1,0,52.1,0.0,0,50.4,56.4,60.8,46.0,39.0,68.5,grammar,vocabulary,STABLE
1714,2,USER,648,2307,19,0,0,0,54.6,39.3,5,8,21,23,30,44,54,151,293,45.1,43.8,46.9,1.68,100,410,2,3,28.1,46.1,0,59.9,44.4,72.8,39.8,54.0,55.6,reading,writing,STABLE
1715,10,USER,721,2768,11,4,347,1,55.2,54.1,4,7,17,10,23,40,82,124,324,48.7,49.5,47.0,1.7,103,379,5,2,36.0,80.4,2,45.4,71.6,41.1,40.5,61.0,54.3,speaking,writing,STABLE
1716,1,USER,0,2399,12,5,0,0,66.6,70.1,5,11,17,17,23,31,106,145,255,57.3,57.2,60.3,1.98,93,340,1,1,56.1,64.9,0,60.6,62.6,61.0,55.3,59.1,44.6,speaking,grammar,STABLE
1717,11,USER,0,1569,5,2,0,0,50.9,38.1,1,8,14,6,8,14,34,44,71,50.6,47.3,53.1,1.96,26,92,1,0,45.9,0.0,0,44.3,64.7,66.0,57.5,64.6,55.2,reading,listening,STABLE
1718,9,USER,0,1200,10,7,0,0,36.8,33.9,3,4,7,3,6,10,12,19,49,60.1,61.9,69.9,1.67,21,111,2,2,71.6,72.1,0,75.5,62.8,61.4,66.6,39.6,82.8,grammar,vocabulary,DECLINING
1719,5,USER,0,1740,3,3,0,0,36.0,23.6,3,6,9,5,9,14,37,76,135,61.2,54.5,53.2,1.54,65,163,0,1,0.0,63.8,0,52.6,61.1,68.1,45.6,55.5,52.1,reading,writing,IMPROVING
1720,12,USER,421,1511,9,7,139,1,37.6,52.3,2,6,9,4,8,15,48,65,113,58.8,52.8,53.1,1.33,63,152,1,0,57.3,0.0,3,57.9,63.7,53.5,56.8,47.0,47.2,speaking,vocabulary,STABLE
1721,5,USER,60,1058,14,5,0,0,19.4,21.6,1,7,10,4,5,11,29,61,98,48.3,49.2,53.6,1.65,47,125,0,0,0.0,0.0,4,37.4,57.0,51.8,69.8,70.8,52.6,vocabulary,listening,STABLE
1722,8,ADMIN,368,2387,16,6,0,0,60.7,77.8,4,12,21,15,21,32,126,198,288,62.4,60.4,58.5,1.3,148,357,5,4,61.8,53.3,2,43.1,39.7,44.8,57.4,42.7,68.9,grammar,speaking,STABLE
1723,4,USER,256,1719,17,0,0,0,65.8,95.7,4,7,15,9,17,25,47,67,164,66.2,61.3,56.8,1.9,67,255,1,3,60.9,37.1,0,24.9,43.7,61.2,59.9,59.0,52.5,reading,listening,IMPROVING
1724,11,USER,196,1686,15,3,0,0,95.9,100.0,4,6,21,16,21,33,35,76,188,60.4,54.2,56.3,1.64,85,299,3,3,64.5,57.5,2,57.0,56.5,55.5,63.9,32.2,58.0,writing,vocabulary,IMPROVING
1725,5,USER,394,1880,2,3,0,0,50.6,36.8,3,9,14,7,11,22,55,76,194,58.4,65.0,59.3,1.98,43,190,0,4,0.0,93.0,0,37.8,93.0,60.3,48.9,48.3,55.2,speaking,listening,STABLE
1726,4,USER,350,2282,18,1,0,0,36.2,38.0,5,12,18,7,16,32,53,114,208,65.3,67.1,64.8,1.56,70,314,6,3,61.7,63.2,0,59.2,56.4,54.4,62.8,59.7,75.4,grammar,reading,STABLE
1727,2,USER,133,3460,24,5,0,0,78.9,83.5,6,10,27,13,28,60,89,162,428,64.6,65.8,72.1,1.65,274,645,5,4,56.1,63.5,0,71.2,61.7,49.0,54.8,82.2,61.4,vocabulary,reading,DECLINING
1728,5,USER,559,2493,9,2,71,1,73.5,61.9,5,13,18,8,22,34,67,93,251,53.5,58.6,58.7,1.86,120,342,4,2,62.1,54.4,1,55.0,59.8,63.0,72.7,56.2,37.2,writing,grammar,STABLE
1729,6,USER,138,1584,5,1,0,0,79.7,99.8,3,8,13,7,17,23,65,89,130,48.4,44.5,44.1,1.96,49,192,1,2,45.7,34.0,1,43.5,31.8,62.9,51.1,57.1,47.3,reading,speaking,STABLE
1730,7,USER,0,660,0,87,0,0,36.3,43.3,0,0,0,0,0,0,4,9,13,37.5,40.1,41.0,2.03,9,18,0,0,0.0,0.0,0,60.6,53.9,51.4,57.9,30.8,37.8,listening,vocabulary,STABLE
1731,4,USER,255,3691,18,2,0,0,93.0,100.0,4,11,23,27,42,57,86,174,490,54.6,57.7,63.1,1.71,261,601,6,6,60.2,84.8,1,45.2,79.8,60.0,58.9,69.7,69.5,speaking,listening,DECLINING
1732,10,USER,325,2078,11,1,0,0,62.5,69.6,5,11,16,5,10,22,41,62,168,59.8,57.8,63.4,1.42,48,223,0,2,0.0,39.2,0,70.8,45.5,78.1,57.9,62.8,64.1,reading,speaking,STABLE
1733,9,USER,616,2780,14,5,0,0,72.7,86.3,7,10,25,12,24,42,100,165,279,59.4,57.5,60.1,1.8,102,386,2,2,59.9,60.2,3,71.1,61.6,53.8,60.6,45.9,82.3,grammar,vocabulary,STABLE
1734,3,USER,271,3425,16,0,0,0,67.2,70.1,5,9,26,15,23,60,185,280,403,59.4,57.0,55.3,1.73,251,573,4,3,56.7,53.0,0,45.8,60.7,66.1,60.7,50.2,52.5,reading,listening,IMPROVING
1735,6,ADMIN,266,1543,2,5,0,0,66.3,48.3,4,6,12,6,10,18,63,82,123,47.8,53.8,57.8,1.93,53,141,4,1,80.9,56.0,0,61.6,72.1,47.2,74.3,60.1,49.3,writing,reading,DECLINING
1736,6,USER,602,2601,6,3,105,1,89.7,78.6,2,9,24,19,25,42,130,179,246,56.2,61.7,61.4,1.96,132,431,4,3,86.7,55.3,0,72.7,56.4,52.5,91.9,70.4,68.7,writing,reading,STABLE
1737,8,USER,220,1263,5,2,30,1,66.9,76.8,2,5,8,6,9,12,31,46,96,64.7,69.6,67.3,1.53,51,133,1,1,74.5,60.9,0,68.3,70.8,55.7,69.5,61.0,61.6,speaking,reading,STABLE
1738,12,USER,243,1177,2,4,0,0,28.1,32.5,1,3,5,3,5,8,5,13,24,64.2,72.3,66.4,1.55,16,54,0,0,0.0,0.0,3,63.5,62.5,73.3,81.1,59.4,65.4,writing,vocabulary,STABLE
1739,10,USER,296,2509,11,10,0,0,46.7,45.2,2,7,14,7,13,26,93,124,195,68.0,71.1,70.6,1.29,110,242,6,1,72.9,75.3,0,63.2,73.7,76.3,59.3,68.4,65.5,reading,writing,STABLE
1740,11,USER,245,1953,11,0,0,0,64.8,69.9,4,6,12,8,10,20,67,111,151,66.7,65.8,62.4,1.22,51,213,1,2,68.9,66.6,1,59.2,61.4,62.5,56.3,84.1,67.7,vocabulary,writing,IMPROVING
1741,8,USER,380,744,10,8,250,1,47.2,34.6,5,7,11,1,4,12,21,31,56,40.3,40.7,39.4,2.18,36,107,0,0,0.0,0.0,4,44.6,44.6,53.0,56.9,34.8,44.6,writing,vocabulary,STABLE
1742,5,USER,142,2229,15,5,0,0,58.9,73.2,5,9,20,5,11,30,75,159,217,69.2,66.0,68.0,1.3,86,325,2,2,65.4,77.7,2,71.2,66.3,67.7,64.2,49.7,85.6,grammar,vocabulary,STABLE
1743,9,USER,255,1545,5,6,0,0,40.5,37.7,2,10,12,5,10,17,25,55,110,54.3,60.9,65.5,1.55,80,189,1,1,69.4,57.7,0,57.8,57.9,60.4,77.7,57.0,81.9,grammar,vocabulary,DECLINING
1744,6,USER,301,1939,6,5,0,0,43.9,48.7,1,8,13,6,15,26,51,77,193,56.7,55.6,61.0,1.8,48,268,0,0,0.0,0.0,0,58.0,51.4,51.7,70.9,55.0,56.3,writing,speaking,STABLE
1745,12,USER,897,2094,13,0,321,1,78.6,97.2,5,9,22,18,31,45,58,99,200,61.6,58.2,56.9,1.64,130,425,4,3,66.0,64.8,2,80.3,67.9,67.8,66.0,58.7,52.1,listening,grammar,IMPROVING
1746,1,USER,817,2044,18,7,203,1,73.3,65.0,4,7,17,8,14,33,70,89,232,49.8,52.2,60.7,2.09,71,341,2,2,78.7,58.7,0,53.7,58.5,57.0,72.4,81.7,59.4,vocabulary,listening,DECLINING
1747,5,USER,212,1718,5,1,0,0,51.7,60.9,5,11,14,11,14,22,66,104,167,47.3,51.2,49.3,1.69,97,252,1,1,52.1,37.0,3,53.1,38.0,45.0,50.3,48.3,45.5,listening,speaking,STABLE
1748,9,USER,456,1505,7,8,0,0,43.8,27.2,3,7,17,9,13,25,39,106,148,52.7,44.9,46.2,1.83,109,228,1,2,54.3,39.0,0,46.4,42.4,61.9,52.9,40.8,57.4,reading,vocabulary,IMPROVING
1749,7,USER,373,2186,8,0,0,0,36.4,48.5,5,8,19,7,18,25,70,137,185,69.6,66.1,69.3,1.35,77,263,1,2,62.6,45.9,1,83.9,46.9,71.3,63.5,51.7,39.4,listening,grammar,STABLE
1750,11,USER,389,1867,2,6,0,0,78.2,80.3,3,10,12,4,9,24,52,114,169,45.0,46.8,55.3,1.93,69,199,2,2,71.7,73.6,0,58.1,81.7,63.5,62.9,46.0,45.6,speaking,grammar,DECLINING
1751,5,USER,339,1311,5,9,0,0,21.3,23.8,3,3,4,3,6,9,15,36,56,62.7,63.6,64.4,2.11,40,98,3,1,55.7,71.6,0,71.5,61.5,45.9,64.3,68.4,70.0,listening,reading,STABLE
1752,9,USER,485,1254,3,7,219,1,66.9,73.4,2,7,12,4,10,17,27,44,69,54.8,58.7,58.3,1.58,55,163,1,1,63.6,55.9,3,43.3,60.1,62.2,58.9,68.6,67.3,vocabulary,listening,STABLE
1753,5,USER,560,2000,7,4,0,0,47.8,44.0,2,7,14,12,22,33,53,130,252,51.2,50.4,49.5,1.9,99,335,1,2,42.7,25.1,0,53.4,31.0,57.5,52.5,64.3,57.1,vocabulary,speaking,STABLE
1754,1,USER,310,2140,10,4,0,0,82.8,90.9,4,8,18,9,11,26,100,132,187,67.2,69.2,69.8,1.55,98,289,3,2,83.8,53.6,2,53.6,51.4,51.8,68.7,58.4,85.5,grammar,speaking,STABLE
1755,3,USER,286,3328,11,1,22,1,62.4,76.7,4,11,25,17,23,55,122,178,374,69.5,64.0,67.2,1.62,224,629,5,4,60.4,79.1,0,67.0,77.9,67.9,61.8,81.3,50.0,vocabulary,grammar,STABLE
1756,10,USER,324,2072,18,5,196,1,40.6,48.0,6,11,17,7,14,32,56,130,208,70.5,68.6,64.8,1.71,97,353,3,0,79.0,0.0,0,56.0,58.2,78.8,62.8,66.8,60.6,reading,listening,IMPROVING
1757,6,ADMIN,473,2431,22,1,0,0,66.5,86.9,5,11,19,7,13,30,113,163,260,61.0,60.3,60.1,1.72,113,303,1,3,66.2,59.7,3,59.9,52.0,48.4,67.9,72.3,54.7,vocabulary,reading,STABLE
1758,8,USER,0,646,0,7,0,0,60.2,57.3,2,2,3,1,2,5,12,29,40,44.5,43.9,48.2,1.93,11,38,0,1,0.0,44.2,1,51.8,46.7,51.0,68.5,34.4,60.0,writing,vocabulary,STABLE
1759,8,USER,234,1882,12,6,336,1,60.5,66.4,5,10,16,9,15,28,62,125,224,75.4,69.1,60.0,1.53,58,313,4,1,51.4,71.1,0,72.6,63.8,80.4,56.0,76.3,56.4,reading,writing,IMPROVING
1760,11,USER,274,2443,15,2,0,0,65.1,65.4,4,12,20,10,20,40,69,158,260,49.9,51.2,52.9,1.83,175,407,2,2,71.4,66.3,0,37.8,61.1,39.6,65.4,53.6,62.0,writing,listening,STABLE
1761,5,USER,185,1824,22,1,0,0,67.5,72.8,3,12,14,7,10,27,40,82,185,43.0,49.0,48.7,1.6,59,253,3,1,61.5,39.7,0,46.5,51.0,58.7,57.2,65.1,27.4,vocabulary,grammar,STABLE
1762,5,USER,339,1202,3,6,0,0,32.3,29.1,1,6,12,6,8,12,12,28,50,52.6,52.3,56.0,1.47,56,126,1,2,61.2,66.8,0,86.3,64.2,52.8,67.9,47.5,37.2,listening,grammar,STABLE
1763,8,ADMIN,274,856,7,4,267,1,42.8,26.8,0,3,5,2,4,7,20,43,63,39.2,44.1,44.6,1.81,37,88,1,0,52.9,0.0,3,53.2,44.0,41.6,45.0,30.5,44.7,listening,vocabulary,STABLE
1764,4,USER,593,1155,26,4,162,1,43.4,45.7,7,8,11,4,10,16,34,67,100,48.7,37.7,34.2,1.54,64,193,0,3,0.0,54.2,0,22.4,48.0,56.1,42.7,44.0,45.4,reading,listening,IMPROVING
1765,4,USER,28,1547,5,6,0,0,51.5,52.1,4,8,14,4,10,19,22,54,94,56.5,59.3,55.0,1.87,70,167,1,0,64.1,0.0,0,62.9,79.4,54.0,57.4,58.6,41.8,speaking,grammar,STABLE
1766,4,USER,44,1413,7,6,0,0,29.1,35.5,1,5,10,4,7,12,32,44,77,41.2,38.9,45.2,2.17,21,96,0,0,0.0,0.0,1,60.6,49.4,32.0,49.1,39.7,61.5,grammar,reading,STABLE
1767,9,USER,714,2211,18,1,88,1,73.4,91.4,7,7,19,11,16,33,61,89,199,69.5,64.4,63.3,1.27,181,393,4,3,54.6,65.6,0,57.8,62.4,57.5,60.0,66.2,79.2,grammar,reading,IMPROVING
1768,4,USER,406,2464,16,1,27,1,88.1,89.6,4,9,21,8,14,34,50,76,216,62.0,60.3,58.3,1.81,93,324,3,4,71.5,65.0,0,74.1,64.0,48.0,64.3,56.7,57.6,listening,reading,STABLE
1769,6,USER,640,1451,8,4,212,1,27.0,20.5,4,7,14,5,10,19,40,57,161,53.1,49.3,45.4,1.62,55,226,0,1,0.0,44.0,0,36.7,40.0,30.7,50.0,46.0,71.9,grammar,reading,IMPROVING
1770,8,USER,798,1529,11,2,0,0,51.0,49.8,4,7,13,3,8,18,50,91,133,73.7,63.3,56.8,1.24,38,178,1,0,78.6,0.0,0,35.5,41.9,70.5,80.5,66.5,45.9,writing,listening,IMPROVING
1771,5,USER,325,2558,16,2,0,0,67.8,63.8,5,14,19,10,18,34,111,156,272,46.6,45.1,48.3,1.49,123,338,2,6,62.4,66.8,0,66.8,50.9,33.1,63.2,60.7,60.2,listening,reading,STABLE
1772,8,USER,187,1089,6,5,0,0,51.7,55.4,2,5,7,4,6,10,11,28,63,37.2,45.6,46.9,2.2,43,98,1,0,38.3,0.0,1,52.5,48.9,66.0,34.5,42.2,52.8,reading,writing,DECLINING
1773,4,USER,233,1208,5,0,0,0,58.4,92.2,4,10,13,4,7,18,27,50,139,52.9,57.3,56.5,1.96,75,208,0,1,0.0,68.1,1,58.2,58.0,50.0,50.6,58.5,61.9,grammar,reading,STABLE
